alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam
ALM-00289,2026-09-10T01:50:11,SyslogNG,ao-003-api,api-gateway,4,latency_high,"Yanit suresi p99 esigi asti, 98 ms",dc1,rack-A,prod
ALM-00340,2026-09-10T01:50:11,AppDynamics,ao-028-order,order-service,4,latency_high,"Yanit suresi p99 esigi asti, 73 ms",dc2,rack-B,prod
ALM-01471,2026-09-10T01:50:11,OBM,ao-014-session,session-service,2,ntp_drift,Saat sapmasi 48 ms,dc2,rack-C,prod
ALM-00356,2026-09-10T01:50:12,Zabbix,ao-005-mobile,mobile-bff,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 79",dc1,rack-C,prod
ALM-00452,2026-09-10T01:50:16,Zabbix,ao-028-order,order-service,3,timeout,subscriber-service servisine yapilan cagri zaman asimina ugradi (85 ms),dc2,rack-B,prod
ALM-00191,2026-09-10T01:50:17,Zabbix,ao-006-mobile,mobile-bff,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 76",dc2,rack-A,prod
ALM-00203,2026-09-10T01:50:17,Prometheus,ao-007-web,web-bff,3,timeout,api-gateway servisine yapilan cagri zaman asimina ugradi (84 ms),dc1,rack-B,prod
ALM-00305,2026-09-10T01:50:17,SyslogNG,ao-016-subscriber,subscriber-service,3,latency_high,"Yanit suresi p99 esigi asti, 82 ms",dc2,rack-B,prod
ALM-00067,2026-09-10T01:50:19,Zabbix,ao-003-api,api-gateway,4,conn_refused,"api-gateway baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-00271,2026-09-10T01:50:19,SyslogNG,ao-001-api,api-gateway,4,latency_high,"Yanit suresi p99 esigi asti, 95 ms",dc1,rack-B,prod
ALM-00430,2026-09-10T01:50:22,AppDynamics,ao-022-charging,charging-service,3,timeout,subscriber-service servisine yapilan cagri zaman asimina ugradi (91 ms),dc2,rack-B,prod
ALM-02504,2026-09-10T01:50:23,Zabbix,ao-045-dns,dns-resolver,4,cert_expiry,Sertifika 49 gun icinde suresi dolacak,dc1,rack-A,prod
ALM-00121,2026-09-10T01:50:25,OBM,ao-033-subscriber,subscriber-db,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 75",dc1,rack-A,prod
ALM-00279,2026-09-10T01:50:26,SyslogNG,ao-002-api,api-gateway,4,thread_pool,Is parcacigi havuzu doluluk orani yuzde 78,dc2,rack-C,prod
ALM-00419,2026-09-10T01:50:28,Zabbix,ao-021-charging,charging-service,3,timeout,subscriber-service servisine yapilan cagri zaman asimina ugradi (74 ms),dc1,rack-A,prod
ALM-00161,2026-09-10T01:50:29,Zabbix,ao-051-report,report-batch,5,latency_high,"Yanit suresi p99 esigi asti, 86 ms",dc1,rack-A,prod
ALM-02568,2026-09-10T01:50:29,SyslogNG,ao-037-cache,cache-cluster,2,cpu_high,CPU kullanimi yuzde 38,dc1,rack-B,prod
ALM-00400,2026-09-10T01:50:33,SyslogNG,ao-050-reconciliation,reconciliation-batch,3,latency_high,"Yanit suresi p99 esigi asti, 71 ms",dc2,rack-C,prod
ALM-00068,2026-09-10T01:50:35,SyslogNG,ao-003-api,api-gateway,3,timeout,charging-service servisine yapilan cagri zaman asimina ugradi (99 ms),dc1,rack-A,prod
ALM-02290,2026-09-10T01:50:36,Prometheus,ao-008-web,web-bff,3,backup_warn,Yedekleme isi 80 dakika gecikmeli tamamlandi,dc2,rack-C,prod
ALM-00383,2026-09-10T01:50:37,Zabbix,ao-016-subscriber,subscriber-service,3,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (83 ms),dc2,rack-B,prod
ALM-00420,2026-09-10T01:50:37,Prometheus,ao-021-charging,charging-service,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 71",dc1,rack-A,prod
ALM-00229,2026-09-10T01:50:38,AppDynamics,ao-002-api,api-gateway,3,timeout,auth-service servisine yapilan cagri zaman asimina ugradi (92 ms),dc2,rack-C,prod
ALM-00372,2026-09-10T01:50:39,OBM,ao-015-subscriber,subscriber-service,3,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (91 ms),dc1,rack-A,prod
ALM-00263,2026-09-10T01:50:40,AppDynamics,ao-020-billing,billing-service,3,timeout,charging-service servisine yapilan cagri zaman asimina ugradi (87 ms),dc2,rack-C,prod
ALM-00407,2026-09-10T01:50:40,Prometheus,ao-051-report,report-batch,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 85",dc1,rack-A,prod
ALM-00211,2026-09-10T01:50:41,Prometheus,ao-008-web,web-bff,4,thread_pool,Is parcacigi havuzu doluluk orani yuzde 97,dc2,rack-C,prod
ALM-00280,2026-09-10T01:50:41,OBM,ao-002-api,api-gateway,4,thread_pool,Is parcacigi havuzu doluluk orani yuzde 91,dc2,rack-C,prod
ALM-00147,2026-09-10T01:50:49,AppDynamics,ao-045-dns,dns-resolver,4,latency_high,"Yanit suresi p99 esigi asti, 94 ms",dc1,rack-A,prod
ALM-01963,2026-09-10T01:50:49,OBM,ao-049-invoice,invoice-batch,3,cert_expiry,Sertifika 26 gun icinde suresi dolacak,dc1,rack-B,prod
ALM-00148,2026-09-10T01:50:50,OBM,ao-045-dns,dns-resolver,4,conn_refused,"order-service baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-00341,2026-09-10T01:50:51,Prometheus,ao-028-order,order-service,4,thread_pool,Is parcacigi havuzu doluluk orani yuzde 77,dc2,rack-B,prod
ALM-00323,2026-09-10T01:50:52,Prometheus,ao-030-notification,notification-service,3,latency_high,"Yanit suresi p99 esigi asti, 77 ms",dc2,rack-A,prod
ALM-00408,2026-09-10T01:50:52,OBM,ao-051-report,report-batch,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 71,dc1,rack-A,prod
ALM-02231,2026-09-10T01:50:52,OBM,ao-022-charging,charging-service,2,mem_high,Bellek kullanimi yuzde 73 seviyesinde,dc2,rack-B,prod
ALM-00212,2026-09-10T01:50:53,OBM,ao-008-web,web-bff,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 70,dc2,rack-C,prod
ALM-00453,2026-09-10T01:50:55,SyslogNG,ao-028-order,order-service,4,latency_high,"Yanit suresi p99 esigi asti, 85 ms",dc2,rack-B,prod
ALM-02638,2026-09-10T01:50:57,Zabbix,ao-049-invoice,invoice-batch,2,latency_high,"Yanit suresi p99 esigi asti, 22 ms",dc1,rack-B,prod
ALM-02934,2026-09-10T01:50:59,AppDynamics,ao-015-subscriber,subscriber-service,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 30 dolu",dc1,rack-A,prod
ALM-00122,2026-09-10T01:51:01,OBM,ao-033-subscriber,subscriber-db,3,timeout,charging-service servisine yapilan cagri zaman asimina ugradi (90 ms),dc1,rack-A,prod
ALM-00069,2026-09-10T01:51:04,OBM,ao-003-api,api-gateway,5,conn_refused,"dns-resolver baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-00297,2026-09-10T01:51:04,AppDynamics,ao-015-subscriber,subscriber-service,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 97,dc1,rack-A,prod
ALM-00192,2026-09-10T01:51:05,Prometheus,ao-006-mobile,mobile-bff,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 70",dc2,rack-A,prod
ALM-00438,2026-09-10T01:51:05,OBM,ao-023-charging,charging-service,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 77",dc1,rack-C,prod
ALM-00169,2026-09-10T01:51:09,Prometheus,ao-004-mobile,mobile-bff,3,timeout,api-gateway servisine yapilan cagri zaman asimina ugradi (76 ms),dc2,rack-B,prod
ALM-02322,2026-09-10T01:51:10,SyslogNG,ao-003-api,api-gateway,3,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 67 dolu",dc1,rack-A,prod
ALM-00123,2026-09-10T01:51:11,SyslogNG,ao-033-subscriber,subscriber-db,4,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (74 ms),dc1,rack-A,prod
ALM-00230,2026-09-10T01:51:12,AppDynamics,ao-002-api,api-gateway,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 78,dc2,rack-C,prod
ALM-01627,2026-09-10T01:51:12,SyslogNG,ao-025-payment,payment-service,2,cpu_high,CPU kullanimi yuzde 42,dc1,rack-B,prod
ALM-00391,2026-09-10T01:51:16,OBM,ao-017-subscriber,subscriber-service,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 73",dc1,rack-C,prod
ALM-00272,2026-09-10T01:51:18,SyslogNG,ao-001-api,api-gateway,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 81",dc1,rack-B,prod
ALM-00255,2026-09-10T01:51:20,OBM,ao-019-billing,billing-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 74",dc1,rack-B,prod
ALM-00357,2026-09-10T01:51:21,Zabbix,ao-005-mobile,mobile-bff,4,latency_high,"Yanit suresi p99 esigi asti, 81 ms",dc1,rack-C,prod
ALM-00240,2026-09-10T01:51:27,OBM,ao-003-api,api-gateway,3,timeout,auth-service servisine yapilan cagri zaman asimina ugradi (71 ms),dc1,rack-A,prod
ALM-00313,2026-09-10T01:51:27,OBM,ao-017-subscriber,subscriber-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 93",dc1,rack-C,prod
ALM-01368,2026-09-10T01:51:27,AppDynamics,ao-041-object,object-store,1,cpu_high,CPU kullanimi yuzde 62,dc1,rack-C,prod
ALM-00281,2026-09-10T01:51:28,OBM,ao-002-api,api-gateway,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 82",dc2,rack-C,prod
ALM-00373,2026-09-10T01:51:28,SyslogNG,ao-015-subscriber,subscriber-service,3,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (99 ms),dc1,rack-A,prod
ALM-00204,2026-09-10T01:51:30,OBM,ao-007-web,web-bff,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 99",dc1,rack-B,prod
ALM-01803,2026-09-10T01:51:32,OBM,ao-005-mobile,mobile-bff,2,ntp_drift,Saat sapmasi 28 ms,dc1,rack-C,prod
ALM-01839,2026-09-10T01:51:32,OBM,ao-005-mobile,mobile-bff,2,backup_warn,Yedekleme isi 83 dakika gecikmeli tamamlandi,dc1,rack-C,prod
ALM-02261,2026-09-10T01:51:33,Prometheus,ao-036-billing,billing-db,2,cpu_high,CPU kullanimi yuzde 40,dc2,rack-A,prod
ALM-00181,2026-09-10T01:51:34,Zabbix,ao-005-mobile,mobile-bff,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 92",dc1,rack-C,prod
ALM-00213,2026-09-10T01:51:34,OBM,ao-008-web,web-bff,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 74",dc2,rack-C,prod
ALM-02940,2026-09-10T01:51:38,SyslogNG,ao-049-invoice,invoice-batch,2,backup_warn,Yedekleme isi 50 dakika gecikmeli tamamlandi,dc1,rack-B,prod
ALM-00392,2026-09-10T01:51:39,Zabbix,ao-017-subscriber,subscriber-service,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 80",dc1,rack-C,prod
ALM-00314,2026-09-10T01:51:40,OBM,ao-017-subscriber,subscriber-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 72",dc1,rack-C,prod
ALM-00124,2026-09-10T01:51:44,Zabbix,ao-033-subscriber,subscriber-db,5,latency_high,"Yanit suresi p99 esigi asti, 85 ms",dc1,rack-A,prod
ALM-01767,2026-09-10T01:51:46,OBM,ao-005-mobile,mobile-bff,4,network_flap,Arayuz ens192 link durumu 57 kez degisti,dc1,rack-C,prod
ALM-00454,2026-09-10T01:51:48,Zabbix,ao-028-order,order-service,3,timeout,subscriber-service servisine yapilan cagri zaman asimina ugradi (83 ms),dc2,rack-B,prod
ALM-02699,2026-09-10T01:51:54,OBM,ao-054-payment,payment-provider-gw,1,mem_high,Bellek kullanimi yuzde 47 seviyesinde,dc2,rack-A,prod
ALM-00342,2026-09-10T01:51:55,AppDynamics,ao-028-order,order-service,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 98",dc2,rack-B,prod
ALM-01657,2026-09-10T01:51:56,AppDynamics,ao-056-kyc,kyc-provider-gw,2,cert_expiry,Sertifika 80 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-00409,2026-09-10T01:51:58,Prometheus,ao-051-report,report-batch,4,latency_high,"Yanit suresi p99 esigi asti, 99 ms",dc1,rack-A,prod
ALM-01502,2026-09-10T01:51:58,OBM,ao-044-load,load-balancer,1,ntp_drift,Saat sapmasi 32 ms,dc2,rack-C,prod
ALM-02776,2026-09-10T01:51:58,Zabbix,ao-008-web,web-bff,2,mem_high,Bellek kullanimi yuzde 22 seviyesinde,dc2,rack-C,prod
ALM-00170,2026-09-10T01:52:03,SyslogNG,ao-004-mobile,mobile-bff,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 91",dc2,rack-B,prod
ALM-00324,2026-09-10T01:52:04,AppDynamics,ao-030-notification,notification-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 94",dc2,rack-A,prod
ALM-01654,2026-09-10T01:52:05,Zabbix,ao-007-web,web-bff,3,cert_expiry,Sertifika 28 gun icinde suresi dolacak,dc1,rack-B,prod
ALM-00070,2026-09-10T01:52:06,SyslogNG,ao-003-api,api-gateway,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 89",dc1,rack-A,prod
ALM-00193,2026-09-10T01:52:06,AppDynamics,ao-006-mobile,mobile-bff,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 90,dc2,rack-A,prod
ALM-00264,2026-09-10T01:52:07,Zabbix,ao-020-billing,billing-service,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 80",dc2,rack-C,prod
ALM-02812,2026-09-10T01:52:07,Prometheus,ao-024-payment,payment-service,3,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 53 dolu",dc2,rack-A,prod
ALM-00214,2026-09-10T01:52:13,Zabbix,ao-008-web,web-bff,3,timeout,api-gateway servisine yapilan cagri zaman asimina ugradi (94 ms),dc2,rack-C,prod
ALM-00231,2026-09-10T01:52:13,OBM,ao-002-api,api-gateway,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 93,dc2,rack-C,prod
ALM-02720,2026-09-10T01:52:13,SyslogNG,ao-037-cache,cache-cluster,3,network_flap,Arayuz bond0 link durumu 65 kez degisti,dc1,rack-B,prod
ALM-00149,2026-09-10T01:52:14,Prometheus,ao-045-dns,dns-resolver,4,conn_refused,"dns-resolver baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-00182,2026-09-10T01:52:16,Prometheus,ao-005-mobile,mobile-bff,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 76,dc1,rack-C,prod
ALM-00315,2026-09-10T01:52:16,Prometheus,ao-017-subscriber,subscriber-service,3,latency_high,"Yanit suresi p99 esigi asti, 71 ms",dc1,rack-C,prod
ALM-01440,2026-09-10T01:52:16,AppDynamics,ao-028-order,order-service,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 36 saniye",dc2,rack-B,prod
ALM-00422,2026-09-10T01:52:17,SyslogNG,ao-021-charging,charging-service,4,thread_pool,Is parcacigi havuzu doluluk orani yuzde 84,dc1,rack-A,prod
ALM-00298,2026-09-10T01:52:22,Zabbix,ao-015-subscriber,subscriber-service,3,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (87 ms),dc1,rack-A,prod
ALM-00421,2026-09-10T01:52:22,Prometheus,ao-021-charging,charging-service,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 95",dc1,rack-A,prod
ALM-00125,2026-09-10T01:52:26,SyslogNG,ao-033-subscriber,subscriber-db,5,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 99",dc1,rack-A,prod
ALM-00171,2026-09-10T01:52:27,OBM,ao-004-mobile,mobile-bff,3,timeout,api-gateway servisine yapilan cagri zaman asimina ugradi (82 ms),dc2,rack-B,prod
ALM-00455,2026-09-10T01:52:29,OBM,ao-028-order,order-service,3,timeout,subscriber-service servisine yapilan cagri zaman asimina ugradi (76 ms),dc2,rack-B,prod
ALM-00393,2026-09-10T01:52:34,Zabbix,ao-017-subscriber,subscriber-service,3,latency_high,"Yanit suresi p99 esigi asti, 89 ms",dc1,rack-C,prod
ALM-01259,2026-09-10T01:52:37,OBM,ao-040-message,message-queue,3,backup_warn,Yedekleme isi 74 dakika gecikmeli tamamlandi,dc2,rack-B,prod
ALM-02943,2026-09-10T01:52:37,SyslogNG,ao-051-report,report-batch,2,cpu_high,CPU kullanimi yuzde 25,dc1,rack-A,prod
ALM-00232,2026-09-10T01:52:38,AppDynamics,ao-002-api,api-gateway,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 97,dc2,rack-C,prod
ALM-00374,2026-09-10T01:52:39,Prometheus,ao-015-subscriber,subscriber-service,3,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (76 ms),dc1,rack-A,prod
ALM-00410,2026-09-10T01:52:43,Zabbix,ao-051-report,report-batch,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 93",dc1,rack-A,prod
ALM-02289,2026-09-10T01:52:43,Prometheus,ao-045-dns,dns-resolver,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 38 dolu",dc1,rack-A,prod
ALM-01813,2026-09-10T01:52:47,OBM,ao-045-dns,dns-resolver,2,latency_high,"Yanit suresi p99 esigi asti, 33 ms",dc1,rack-A,prod
ALM-00325,2026-09-10T01:52:50,Prometheus,ao-030-notification,notification-service,3,latency_high,"Yanit suresi p99 esigi asti, 95 ms",dc2,rack-A,prod
ALM-02296,2026-09-10T01:52:52,OBM,ao-012-session,session-service,1,cert_expiry,Sertifika 49 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-00194,2026-09-10T01:52:59,Zabbix,ao-006-mobile,mobile-bff,3,timeout,api-gateway servisine yapilan cagri zaman asimina ugradi (98 ms),dc2,rack-A,prod
ALM-00172,2026-09-10T01:53:00,AppDynamics,ao-004-mobile,mobile-bff,4,latency_high,"Yanit suresi p99 esigi asti, 98 ms",dc2,rack-B,prod
ALM-02251,2026-09-10T01:53:03,OBM,ao-010-auth,auth-service,4,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 55 dolu",dc2,rack-B,prod
ALM-00184,2026-09-10T01:53:05,AppDynamics,ao-005-mobile,mobile-bff,3,timeout,api-gateway servisine yapilan cagri zaman asimina ugradi (93 ms),dc1,rack-C,prod
ALM-02563,2026-09-10T01:53:06,AppDynamics,ao-047-ntp,ntp-service,2,ntp_drift,Saat sapmasi 26 ms,dc1,rack-C,prod
ALM-00723,2026-09-10T01:53:07,OBM,ao-012-session,session-service,2,mem_high,Bellek kullanimi yuzde 68 seviyesinde,dc2,rack-A,prod
ALM-00282,2026-09-10T01:53:09,Zabbix,ao-002-api,api-gateway,4,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (80 ms),dc2,rack-C,prod
ALM-00183,2026-09-10T01:53:10,Prometheus,ao-005-mobile,mobile-bff,4,timeout,api-gateway servisine yapilan cagri zaman asimina ugradi (88 ms),dc1,rack-C,prod
ALM-00343,2026-09-10T01:53:11,SyslogNG,ao-028-order,order-service,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 76,dc2,rack-B,prod
ALM-00215,2026-09-10T01:53:13,Prometheus,ao-008-web,web-bff,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 75",dc2,rack-C,prod
ALM-00759,2026-09-10T01:53:16,OBM,ao-014-session,session-service,2,mem_high,Bellek kullanimi yuzde 68 seviyesinde,dc2,rack-C,prod
ALM-02458,2026-09-10T01:53:17,Prometheus,ao-010-auth,auth-service,2,ntp_drift,Saat sapmasi 21 ms,dc2,rack-B,prod
ALM-00741,2026-09-10T01:53:22,SyslogNG,ao-013-session,session-service,2,mem_high,Bellek kullanimi yuzde 68 seviyesinde,dc1,rack-B,prod
ALM-02822,2026-09-10T01:53:24,SyslogNG,ao-024-payment,payment-service,1,latency_high,"Yanit suresi p99 esigi asti, 43 ms",dc2,rack-A,prod
ALM-00423,2026-09-10T01:53:25,Prometheus,ao-021-charging,charging-service,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 76,dc1,rack-A,prod
ALM-02326,2026-09-10T01:53:25,Zabbix,ao-003-api,api-gateway,3,network_flap,Arayuz bond0 link durumu 52 kez degisti,dc1,rack-A,prod
ALM-02371,2026-09-10T01:53:28,OBM,ao-014-session,session-service,2,mem_high,Bellek kullanimi yuzde 58 seviyesinde,dc2,rack-C,prod
ALM-02363,2026-09-10T01:53:33,AppDynamics,ao-002-api,api-gateway,2,backup_warn,Yedekleme isi 83 dakika gecikmeli tamamlandi,dc2,rack-C,prod
ALM-01732,2026-09-10T01:53:36,Prometheus,ao-022-charging,charging-service,3,cpu_high,CPU kullanimi yuzde 21,dc2,rack-B,prod
ALM-02160,2026-09-10T01:53:36,SyslogNG,ao-038-cache,cache-cluster,1,latency_high,"Yanit suresi p99 esigi asti, 25 ms",dc2,rack-C,prod
ALM-00195,2026-09-10T01:53:37,AppDynamics,ao-006-mobile,mobile-bff,3,timeout,api-gateway servisine yapilan cagri zaman asimina ugradi (78 ms),dc2,rack-A,prod
ALM-02328,2026-09-10T01:53:38,Prometheus,ao-013-session,session-service,1,cpu_high,CPU kullanimi yuzde 87,dc1,rack-B,prod
ALM-00375,2026-09-10T01:53:40,OBM,ao-015-subscriber,subscriber-service,4,thread_pool,Is parcacigi havuzu doluluk orani yuzde 91,dc1,rack-A,prod
ALM-01905,2026-09-10T01:53:40,Prometheus,ao-032-subscriber,subscriber-db,1,mem_high,Bellek kullanimi yuzde 76 seviyesinde,dc2,rack-C,prod
ALM-02285,2026-09-10T01:53:41,AppDynamics,ao-003-api,api-gateway,3,network_flap,Arayuz ens192 link durumu 73 kez degisti,dc1,rack-A,prod
ALM-01246,2026-09-10T01:53:45,SyslogNG,ao-040-message,message-queue,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 65 saniye",dc2,rack-B,prod
ALM-00456,2026-09-10T01:53:48,Prometheus,ao-028-order,order-service,4,timeout,subscriber-service servisine yapilan cagri zaman asimina ugradi (96 ms),dc2,rack-B,prod
ALM-01286,2026-09-10T01:53:48,SyslogNG,ao-009-auth,auth-service,2,ntp_drift,Saat sapmasi 56 ms,dc1,rack-A,prod
ALM-02587,2026-09-10T01:53:48,Zabbix,ao-054-payment,payment-provider-gw,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 77 dolu",dc2,rack-A,prod
ALM-02813,2026-09-10T01:53:48,AppDynamics,ao-012-session,session-service,2,cert_expiry,Sertifika 71 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-00326,2026-09-10T01:53:52,SyslogNG,ao-030-notification,notification-service,3,timeout,message-queue servisine yapilan cagri zaman asimina ugradi (97 ms),dc2,rack-A,prod
ALM-00411,2026-09-10T01:53:52,SyslogNG,ao-051-report,report-batch,3,latency_high,"Yanit suresi p99 esigi asti, 97 ms",dc1,rack-A,prod
ALM-02704,2026-09-10T01:53:52,AppDynamics,ao-001-api,api-gateway,1,mem_high,Bellek kullanimi yuzde 38 seviyesinde,dc1,rack-B,prod
ALM-02878,2026-09-10T01:53:52,OBM,ao-015-subscriber,subscriber-service,2,network_flap,Arayuz eth0 link durumu 75 kez degisti,dc1,rack-A,prod
ALM-00173,2026-09-10T01:53:53,AppDynamics,ao-004-mobile,mobile-bff,3,latency_high,"Yanit suresi p99 esigi asti, 73 ms",dc2,rack-B,prod
ALM-01611,2026-09-10T01:53:54,AppDynamics,ao-027-order,order-service,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 20 saniye",dc1,rack-A,prod
ALM-02676,2026-09-10T01:53:57,Zabbix,ao-043-load,load-balancer,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 61 dolu",dc1,rack-B,prod
ALM-01816,2026-09-10T01:53:58,Zabbix,ao-029-catalog,catalog-service,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 53 saniye",dc1,rack-C,prod
ALM-00216,2026-09-10T01:54:08,OBM,ao-008-web,web-bff,3,timeout,api-gateway servisine yapilan cagri zaman asimina ugradi (84 ms),dc2,rack-C,prod
ALM-00327,2026-09-10T01:54:11,OBM,ao-030-notification,notification-service,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 96,dc2,rack-A,prod
ALM-02499,2026-09-10T01:54:11,OBM,ao-039-message,message-queue,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 78 dolu",dc1,rack-A,prod
ALM-01428,2026-09-10T01:54:15,OBM,ao-031-subscriber,subscriber-db,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 79 saniye",dc1,rack-B,prod
ALM-02046,2026-09-10T01:54:23,OBM,ao-014-session,session-service,3,latency_high,"Yanit suresi p99 esigi asti, 44 ms",dc2,rack-C,prod
ALM-00457,2026-09-10T01:54:24,Prometheus,ao-028-order,order-service,3,latency_high,"Yanit suresi p99 esigi asti, 71 ms",dc2,rack-B,prod
ALM-01357,2026-09-10T01:54:24,SyslogNG,ao-024-payment,payment-service,1,cert_expiry,Sertifika 22 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-00412,2026-09-10T01:54:25,Prometheus,ao-051-report,report-batch,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 90",dc1,rack-A,prod
ALM-02998,2026-09-10T01:54:28,Zabbix,ao-037-cache,cache-cluster,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 77 saniye",dc1,rack-B,prod
